path,type,git_state,likely_phase,keep_status,reason,recommended_destination
experiments/BA2.E1_Semantic_benefit_vs_structural_cost_map/outputs/structural_cost.csv,result,untracked,boundary_analysis,duplicate_candidate,dotted spec directory and underscore implementation/output directory appear to describe the same experiment family; merge after human review,experiments/BA/BA2.E1_Semantic_benefit_vs_structural_cost_map/outputs/structural_cost.csv
experiments/BA2.E1_Semantic_benefit_vs_structural_cost_map/outputs/tradeoff_examples.md,result,untracked,boundary_analysis,duplicate_candidate,dotted spec directory and underscore implementation/output directory appear to describe the same experiment family; merge after human review,experiments/BA/BA2.E1_Semantic_benefit_vs_structural_cost_map/outputs/tradeoff_examples.md
experiments/BA2_E1_semantic_benefit_vs_structural_cost_map,experiment,untracked+ignored,boundary_analysis,keep_active,Boundary Analysis artifacts generated during Justitia abstraction investigation,experiments/BA/BA2_E1_semantic_benefit_vs_structural_cost_map
experiments/BA2_E1_semantic_benefit_vs_structural_cost_map/outputs,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA2_E1_semantic_benefit_vs_structural_cost_map/outputs
experiments/BA2_E1_semantic_benefit_vs_structural_cost_map/outputs/benefit_cost_plane.csv,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA2_E1_semantic_benefit_vs_structural_cost_map/outputs/benefit_cost_plane.csv
experiments/BA2_E1_semantic_benefit_vs_structural_cost_map/outputs/counterexamples.md,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA2_E1_semantic_benefit_vs_structural_cost_map/outputs/counterexamples.md
experiments/BA2_E1_semantic_benefit_vs_structural_cost_map/outputs/dominance_graph.csv,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA2_E1_semantic_benefit_vs_structural_cost_map/outputs/dominance_graph.csv
experiments/BA2_E1_semantic_benefit_vs_structural_cost_map/outputs/final_report.md,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA2_E1_semantic_benefit_vs_structural_cost_map/outputs/final_report.md
experiments/BA2_E1_semantic_benefit_vs_structural_cost_map/outputs/hypothesis_assessment.json,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA2_E1_semantic_benefit_vs_structural_cost_map/outputs/hypothesis_assessment.json
experiments/BA2_E1_semantic_benefit_vs_structural_cost_map/outputs/mechanism_rankings.csv,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA2_E1_semantic_benefit_vs_structural_cost_map/outputs/mechanism_rankings.csv
experiments/BA2_E1_semantic_benefit_vs_structural_cost_map/outputs/pareto_frontier.csv,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA2_E1_semantic_benefit_vs_structural_cost_map/outputs/pareto_frontier.csv
experiments/BA2_E1_semantic_benefit_vs_structural_cost_map/outputs/semantic_benefit.csv,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA2_E1_semantic_benefit_vs_structural_cost_map/outputs/semantic_benefit.csv
experiments/BA2_E1_semantic_benefit_vs_structural_cost_map/outputs/structural_cost.csv,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA2_E1_semantic_benefit_vs_structural_cost_map/outputs/structural_cost.csv
experiments/BA2_E1_semantic_benefit_vs_structural_cost_map/outputs/tradeoff_examples.md,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA2_E1_semantic_benefit_vs_structural_cost_map/outputs/tradeoff_examples.md
experiments/BA2_E1_semantic_benefit_vs_structural_cost_map/scripts,code,untracked+ignored,boundary_analysis,keep_active,Boundary Analysis artifacts generated during Justitia abstraction investigation,experiments/BA/BA2_E1_semantic_benefit_vs_structural_cost_map/scripts
experiments/BA2_E1_semantic_benefit_vs_structural_cost_map/scripts/__pycache__,archive,ignored,boundary_analysis,delete_candidate,generated interpreter/test cache; not research evidence,no destination; remove from working tree after approval or keep ignored locally
experiments/BA2_E1_semantic_benefit_vs_structural_cost_map/scripts/run_benefit_cost_map.py,code,untracked,boundary_analysis,keep_active,Boundary Analysis artifacts generated during Justitia abstraction investigation,experiments/BA/BA2_E1_semantic_benefit_vs_structural_cost_map/scripts/run_benefit_cost_map.py
experiments/BA3.E1_MB5_Surrogate_Replacement_Test,experiment,untracked,boundary_analysis,duplicate_candidate,dotted spec directory and underscore implementation/output directory appear to describe the same experiment family; merge after human review,experiments/BA/BA3.E1_MB5_Surrogate_Replacement_Test
experiments/BA3.E1_MB5_Surrogate_Replacement_Test/BA3.E1_MB5_Surrogate_Replacement_Test.md,memo,untracked,boundary_analysis,duplicate_candidate,dotted spec directory and underscore implementation/output directory appear to describe the same experiment family; merge after human review,experiments/BA/BA3.E1_MB5_Surrogate_Replacement_Test/BA3.E1_MB5_Surrogate_Replacement_Test.md
experiments/BA3_E1_MB5_surrogate_replacement_test,experiment,untracked+ignored,boundary_analysis,keep_active,Boundary Analysis artifacts generated during Justitia abstraction investigation,experiments/BA/BA3_E1_MB5_surrogate_replacement_test
experiments/BA3_E1_MB5_surrogate_replacement_test/outputs,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA3_E1_MB5_surrogate_replacement_test/outputs
experiments/BA3_E1_MB5_surrogate_replacement_test/outputs/MB5_removal_summary.json,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA3_E1_MB5_surrogate_replacement_test/outputs/MB5_removal_summary.json
experiments/BA3_E1_MB5_surrogate_replacement_test/outputs/S1_absolute_deficit_summary.json,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA3_E1_MB5_surrogate_replacement_test/outputs/S1_absolute_deficit_summary.json
experiments/BA3_E1_MB5_surrogate_replacement_test/outputs/S2_threshold_boolean_summary.json,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA3_E1_MB5_surrogate_replacement_test/outputs/S2_threshold_boolean_summary.json
experiments/BA3_E1_MB5_surrogate_replacement_test/outputs/S3_conservative_upper_bound_summary.json,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA3_E1_MB5_surrogate_replacement_test/outputs/S3_conservative_upper_bound_summary.json
experiments/BA3_E1_MB5_surrogate_replacement_test/outputs/S4a_policy_visible_concentration_summary.json,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA3_E1_MB5_surrogate_replacement_test/outputs/S4a_policy_visible_concentration_summary.json
experiments/BA3_E1_MB5_surrogate_replacement_test/outputs/S4b_reporting_ratios_summary.json,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA3_E1_MB5_surrogate_replacement_test/outputs/S4b_reporting_ratios_summary.json
experiments/BA3_E1_MB5_surrogate_replacement_test/outputs/S4c_projection_resource_hhi_summary.json,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA3_E1_MB5_surrogate_replacement_test/outputs/S4c_projection_resource_hhi_summary.json
experiments/BA3_E1_MB5_surrogate_replacement_test/outputs/S4d_capture_components_summary.json,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA3_E1_MB5_surrogate_replacement_test/outputs/S4d_capture_components_summary.json
experiments/BA3_E1_MB5_surrogate_replacement_test/outputs/baseline_summary.json,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA3_E1_MB5_surrogate_replacement_test/outputs/baseline_summary.json
experiments/BA3_E1_MB5_surrogate_replacement_test/outputs/benefit_cost_surrogate_plane.csv,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA3_E1_MB5_surrogate_replacement_test/outputs/benefit_cost_surrogate_plane.csv
experiments/BA3_E1_MB5_surrogate_replacement_test/outputs/counterexamples.md,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA3_E1_MB5_surrogate_replacement_test/outputs/counterexamples.md
experiments/BA3_E1_MB5_surrogate_replacement_test/outputs/dominance_graph.csv,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA3_E1_MB5_surrogate_replacement_test/outputs/dominance_graph.csv
experiments/BA3_E1_MB5_surrogate_replacement_test/outputs/final_report.md,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA3_E1_MB5_surrogate_replacement_test/outputs/final_report.md
experiments/BA3_E1_MB5_surrogate_replacement_test/outputs/hypothesis_assessment.json,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA3_E1_MB5_surrogate_replacement_test/outputs/hypothesis_assessment.json
experiments/BA3_E1_MB5_surrogate_replacement_test/outputs/implementation_notes.md,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA3_E1_MB5_surrogate_replacement_test/outputs/implementation_notes.md
experiments/BA3_E1_MB5_surrogate_replacement_test/outputs/mechanism_split_assessment.md,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA3_E1_MB5_surrogate_replacement_test/outputs/mechanism_split_assessment.md
experiments/BA3_E1_MB5_surrogate_replacement_test/outputs/monotonicity_witnesses.csv,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA3_E1_MB5_surrogate_replacement_test/outputs/monotonicity_witnesses.csv
experiments/BA3_E1_MB5_surrogate_replacement_test/outputs/pareto_frontier.csv,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA3_E1_MB5_surrogate_replacement_test/outputs/pareto_frontier.csv
experiments/BA3_E1_MB5_surrogate_replacement_test/outputs/semantic_validity.csv,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA3_E1_MB5_surrogate_replacement_test/outputs/semantic_validity.csv
experiments/BA3_E1_MB5_surrogate_replacement_test/outputs/surrogate_comparison.csv,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA3_E1_MB5_surrogate_replacement_test/outputs/surrogate_comparison.csv
experiments/BA3_E1_MB5_surrogate_replacement_test/scripts,code,untracked+ignored,boundary_analysis,keep_active,Boundary Analysis artifacts generated during Justitia abstraction investigation,experiments/BA/BA3_E1_MB5_surrogate_replacement_test/scripts
experiments/BA3_E1_MB5_surrogate_replacement_test/scripts/__pycache__,archive,ignored,boundary_analysis,delete_candidate,generated interpreter/test cache; not research evidence,no destination; remove from working tree after approval or keep ignored locally
experiments/BA3_E1_MB5_surrogate_replacement_test/scripts/run_mb5_surrogates.py,code,untracked,boundary_analysis,keep_active,Boundary Analysis artifacts generated during Justitia abstraction investigation,experiments/BA/BA3_E1_MB5_surrogate_replacement_test/scripts/run_mb5_surrogates.py
experiments/BA4.0_Layered_Abstraction_Discipline,experiment,untracked,boundary_analysis,duplicate_candidate,dotted spec directory and underscore implementation/output directory appear to describe the same experiment family; merge after human review,experiments/BA/BA4.0_Layered_Abstraction_Discipline
experiments/BA4.0_Layered_Abstraction_Discipline/BA4.0_Layered_Abstraction_Discipline.md,memo,untracked,boundary_analysis,duplicate_candidate,dotted spec directory and underscore implementation/output directory appear to describe the same experiment family; merge after human review,experiments/BA/BA4.0_Layered_Abstraction_Discipline/BA4.0_Layered_Abstraction_Discipline.md
experiments/BA4_layer_audit,experiment,untracked,boundary_analysis,keep_active,Boundary Analysis artifacts generated during Justitia abstraction investigation,experiments/BA/BA4_layer_audit
experiments/BA4_layer_audit/function_audit.csv,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA4_layer_audit/function_audit.csv
experiments/BA4_layer_audit/justitia_layer_audit.md,memo,untracked,boundary_analysis,keep_active,Boundary Analysis artifacts generated during Justitia abstraction investigation,experiments/BA/BA4_layer_audit/justitia_layer_audit.md
experiments/BA4_layer_audit/layer_audit.csv,result,untracked,boundary_analysis,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/BA/BA4_layer_audit/layer_audit.csv
experiments/BRIDGE_MAP_18_1_TO_FA2.md,memo,untracked,faithful_abstraction,keep_reference,Faithful Abstraction kill-gate / follow-up program artifacts,research/faithful_abstraction_v1/BRIDGE_MAP_18_1_TO_FA2.md
experiments/Door1_Extracted_Knowledge_v1.md,memo,untracked,substrate_discovery,keep_active,new post-Justitia research frame; content itself names research/ as intended home,research/door1_postmortem/Door1_Extracted_Knowledge_v1.md
experiments/FA1.E1_False-Safe_Witness_Taxonomy,experiment,untracked,faithful_abstraction,duplicate_candidate,dotted spec directory and underscore implementation/output directory appear to describe the same experiment family; merge after human review,experiments/FA/FA1.E1_False-Safe_Witness_Taxonomy
experiments/FA1.E1_False-Safe_Witness_Taxonomy/FA1.E1_False-Safe_Witness_Taxonomy.md,memo,untracked,faithful_abstraction,duplicate_candidate,dotted spec directory and underscore implementation/output directory appear to describe the same experiment family; merge after human review,experiments/FA/FA1.E1_False-Safe_Witness_Taxonomy/FA1.E1_False-Safe_Witness_Taxonomy.md
experiments/FA1_E1_false_safe_witness_taxonomy,experiment,untracked+ignored,faithful_abstraction,keep_active,Faithful Abstraction kill-gate / follow-up program artifacts,experiments/FA/FA1_E1_false_safe_witness_taxonomy
experiments/FA1_E1_false_safe_witness_taxonomy/outputs,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA1_E1_false_safe_witness_taxonomy/outputs
experiments/FA1_E1_false_safe_witness_taxonomy/outputs/ambiguous_witnesses.md,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA1_E1_false_safe_witness_taxonomy/outputs/ambiguous_witnesses.md
experiments/FA1_E1_false_safe_witness_taxonomy/outputs/final_report.md,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA1_E1_false_safe_witness_taxonomy/outputs/final_report.md
experiments/FA1_E1_false_safe_witness_taxonomy/outputs/hypothesis_assessment.json,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA1_E1_false_safe_witness_taxonomy/outputs/hypothesis_assessment.json
experiments/FA1_E1_false_safe_witness_taxonomy/outputs/implementation_notes.md,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA1_E1_false_safe_witness_taxonomy/outputs/implementation_notes.md
experiments/FA1_E1_false_safe_witness_taxonomy/outputs/layer_eligibility_summary.csv,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA1_E1_false_safe_witness_taxonomy/outputs/layer_eligibility_summary.csv
experiments/FA1_E1_false_safe_witness_taxonomy/outputs/minimal_information_candidates.csv,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA1_E1_false_safe_witness_taxonomy/outputs/minimal_information_candidates.csv
experiments/FA1_E1_false_safe_witness_taxonomy/outputs/representative_witnesses.md,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA1_E1_false_safe_witness_taxonomy/outputs/representative_witnesses.md
experiments/FA1_E1_false_safe_witness_taxonomy/outputs/witness_class_summary.json,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA1_E1_false_safe_witness_taxonomy/outputs/witness_class_summary.json
experiments/FA1_E1_false_safe_witness_taxonomy/outputs/witness_taxonomy.csv,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA1_E1_false_safe_witness_taxonomy/outputs/witness_taxonomy.csv
experiments/FA1_E1_false_safe_witness_taxonomy/scripts,code,untracked+ignored,faithful_abstraction,keep_active,Faithful Abstraction kill-gate / follow-up program artifacts,experiments/FA/FA1_E1_false_safe_witness_taxonomy/scripts
experiments/FA1_E1_false_safe_witness_taxonomy/scripts/__pycache__,archive,ignored,faithful_abstraction,delete_candidate,generated interpreter/test cache; not research evidence,no destination; remove from working tree after approval or keep ignored locally
experiments/FA1_E1_false_safe_witness_taxonomy/scripts/run_false_safe_taxonomy.py,code,untracked,faithful_abstraction,keep_active,Faithful Abstraction kill-gate / follow-up program artifacts,experiments/FA/FA1_E1_false_safe_witness_taxonomy/scripts/run_false_safe_taxonomy.py
experiments/FA2.5.E1_Faithful_Candidate_Validation,experiment,untracked,faithful_abstraction,duplicate_candidate,dotted spec directory and underscore implementation/output directory appear to describe the same experiment family; merge after human review,experiments/FA/FA2.5.E1_Faithful_Candidate_Validation
experiments/FA2.5.E1_Faithful_Candidate_Validation/FA2.5.E1_Faithful_Candidate_Validation.md,memo,untracked,faithful_abstraction,duplicate_candidate,dotted spec directory and underscore implementation/output directory appear to describe the same experiment family; merge after human review,experiments/FA/FA2.5.E1_Faithful_Candidate_Validation/FA2.5.E1_Faithful_Candidate_Validation.md
experiments/FA2.E1_Minimal_Invariant_Compression_Test,experiment,untracked,faithful_abstraction,duplicate_candidate,dotted spec directory and underscore implementation/output directory appear to describe the same experiment family; merge after human review,experiments/FA/FA2.E1_Minimal_Invariant_Compression_Test
experiments/FA2.E1_Minimal_Invariant_Compression_Test/FA2.E1_Minimal_Invariant_Compression_Test.md,memo,untracked,faithful_abstraction,duplicate_candidate,dotted spec directory and underscore implementation/output directory appear to describe the same experiment family; merge after human review,experiments/FA/FA2.E1_Minimal_Invariant_Compression_Test/FA2.E1_Minimal_Invariant_Compression_Test.md
experiments/FA2_5_E1_candidate_validation,experiment,untracked+ignored,faithful_abstraction,keep_active,Faithful Abstraction kill-gate / follow-up program artifacts,experiments/FA/FA2_5_E1_candidate_validation
experiments/FA2_5_E1_candidate_validation/outputs,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_5_E1_candidate_validation/outputs
experiments/FA2_5_E1_candidate_validation/outputs/baseline_definitions.md,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_5_E1_candidate_validation/outputs/baseline_definitions.md
experiments/FA2_5_E1_candidate_validation/outputs/candidate_coordinates.csv,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_5_E1_candidate_validation/outputs/candidate_coordinates.csv
experiments/FA2_5_E1_candidate_validation/outputs/candidate_definition.md,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_5_E1_candidate_validation/outputs/candidate_definition.md
experiments/FA2_5_E1_candidate_validation/outputs/candidate_validity.json,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_5_E1_candidate_validation/outputs/candidate_validity.json
experiments/FA2_5_E1_candidate_validation/outputs/candidate_vs_baselines.md,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_5_E1_candidate_validation/outputs/candidate_vs_baselines.md
experiments/FA2_5_E1_candidate_validation/outputs/cegar_equivalence_analysis.md,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_5_E1_candidate_validation/outputs/cegar_equivalence_analysis.md
experiments/FA2_5_E1_candidate_validation/outputs/confusion_matrices.csv,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_5_E1_candidate_validation/outputs/confusion_matrices.csv
experiments/FA2_5_E1_candidate_validation/outputs/dataset_summary.csv,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_5_E1_candidate_validation/outputs/dataset_summary.csv
experiments/FA2_5_E1_candidate_validation/outputs/final_report.md,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_5_E1_candidate_validation/outputs/final_report.md
experiments/FA2_5_E1_candidate_validation/outputs/hypothesis_assessment.json,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_5_E1_candidate_validation/outputs/hypothesis_assessment.json
experiments/FA2_5_E1_candidate_validation/outputs/implementation_notes.md,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_5_E1_candidate_validation/outputs/implementation_notes.md
experiments/FA2_5_E1_candidate_validation/outputs/layer_eligibility_check.md,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_5_E1_candidate_validation/outputs/layer_eligibility_check.md
experiments/FA2_5_E1_candidate_validation/outputs/metrics.csv,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_5_E1_candidate_validation/outputs/metrics.csv
experiments/FA2_5_E1_candidate_validation/outputs/precision_recall_data.csv,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_5_E1_candidate_validation/outputs/precision_recall_data.csv
experiments/FA2_5_E1_candidate_validation/outputs/roc_data.csv,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_5_E1_candidate_validation/outputs/roc_data.csv
experiments/FA2_5_E1_candidate_validation/scripts,code,untracked+ignored,faithful_abstraction,keep_active,Faithful Abstraction kill-gate / follow-up program artifacts,experiments/FA/FA2_5_E1_candidate_validation/scripts
experiments/FA2_5_E1_candidate_validation/scripts/__pycache__,archive,ignored,faithful_abstraction,delete_candidate,generated interpreter/test cache; not research evidence,no destination; remove from working tree after approval or keep ignored locally
experiments/FA2_5_E1_candidate_validation/scripts/run_candidate_validation.py,code,untracked,faithful_abstraction,keep_active,Faithful Abstraction kill-gate / follow-up program artifacts,experiments/FA/FA2_5_E1_candidate_validation/scripts/run_candidate_validation.py
experiments/FA2_E1_minimal_invariant_compression_test,experiment,untracked,faithful_abstraction,keep_active,Faithful Abstraction kill-gate / follow-up program artifacts,experiments/FA/FA2_E1_minimal_invariant_compression_test
experiments/FA2_E1_minimal_invariant_compression_test/outputs,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_E1_minimal_invariant_compression_test/outputs
experiments/FA2_E1_minimal_invariant_compression_test/outputs/compression_summary.json,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_E1_minimal_invariant_compression_test/outputs/compression_summary.json
experiments/FA2_E1_minimal_invariant_compression_test/outputs/coverage_by_refinement.csv,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_E1_minimal_invariant_compression_test/outputs/coverage_by_refinement.csv
experiments/FA2_E1_minimal_invariant_compression_test/outputs/final_report.md,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_E1_minimal_invariant_compression_test/outputs/final_report.md
experiments/FA2_E1_minimal_invariant_compression_test/outputs/hypothesis_assessment.json,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_E1_minimal_invariant_compression_test/outputs/hypothesis_assessment.json
experiments/FA2_E1_minimal_invariant_compression_test/outputs/implementation_notes.md,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_E1_minimal_invariant_compression_test/outputs/implementation_notes.md
experiments/FA2_E1_minimal_invariant_compression_test/outputs/invariant_catalog.csv,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_E1_minimal_invariant_compression_test/outputs/invariant_catalog.csv
experiments/FA2_E1_minimal_invariant_compression_test/outputs/marginal_coverage.csv,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_E1_minimal_invariant_compression_test/outputs/marginal_coverage.csv
experiments/FA2_E1_minimal_invariant_compression_test/outputs/non_oracle_proxy_analysis.json,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_E1_minimal_invariant_compression_test/outputs/non_oracle_proxy_analysis.json
experiments/FA2_E1_minimal_invariant_compression_test/outputs/refinement_sets.csv,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_E1_minimal_invariant_compression_test/outputs/refinement_sets.csv
experiments/FA2_E1_minimal_invariant_compression_test/outputs/residual_witnesses.csv,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_E1_minimal_invariant_compression_test/outputs/residual_witnesses.csv
